uid,uid
9036,4755
9036,6049
9036,5666
9036,5020
9036,4965
9036,4302
9036,4419
9036,5871
9036,5013
9036,4177
9036,4976
9036,5028
9036,5611
9036,5985
9036,3459
9036,3935
9036,3527
9036,4336
9036,4881
9036,5597
9036,4391
9036,4297
9036,5000
9036,5023
9036,3614
9036,4182
9036,4509
9036,3621
9036,3635
9036,3406
9036,5923
9036,4105
9036,5631
9036,4661
9036,4477
9036,4580
9036,5677
9036,3428
9036,5834
9036,5284
9036,4479
9036,5237
9036,5989
9036,4156
9036,4269
9036,4054
9036,4181
9036,5329
9036,5199
9036,4280
9036,4499
9036,5359
9036,4610
9036,5812
9036,5376
9036,5347
9036,5480
9036,4807
9036,5820
9036,3861
9036,5783
9037,5077
9037,4245
9037,4378
9037,4008
9037,5351
9037,5906
9037,3417
9037,4218
9037,3901
9037,3462
9037,6018
9037,4711
9037,4870
9037,3709
9037,3618
9037,5246
9037,6047
9037,4809
9037,5101
9037,3448
9037,5317
9037,3800
9037,3776
9037,4390
9037,4974
9037,4882
9038,4939
9039,4537
9039,5254
9039,4279
9039,5704
9039,5723
9039,5039
9039,4718
9039,5594
9039,3624
9039,5034
9039,6025
9039,3509
9039,4158
9039,4767
9039,3921
9039,4866
9039,4307
9039,5023
9039,4769
9039,3794
9039,5382
9039,4311
9039,4630
9039,3575
9039,5217
9039,5799
9039,5927
9039,5766
9039,5820
9039,4723
9039,5281
9039,4659
9039,5351
9039,5710
9039,3442
9039,3364
9039,5498
9039,4507
9039,3472
9039,5364
9039,5006
9039,3525
9039,4518
9039,3989
9039,6021
9039,3942
9039,4651
9039,5570
9039,3876
9039,3536
9039,5769
9039,4482
9039,5756
9039,5910
9039,4784
9039,5787
9039,4542
9039,5669
9039,6130
9039,5222
9039,5103
9039,4099
9039,5418
9039,5471
9039,4791
9039,5405
9039,3986
9039,5141
9039,5832
9039,4662
9039,5720
9039,5457
9039,5465
9039,4244
9039,3475
9039,3698
9039,4218
9039,3835
9039,4325
9039,4448
9039,5207
9039,5865
9039,3650
9039,5534
9039,4874
9039,5888
9039,3686
9039,3752
9039,5825
9039,4329
9039,5509
9039,6015
9039,4301
9039,3377
9039,4604
9039,4298
9039,3882
9039,6037
9039,4943
9039,3667
9039,4641
9039,5148
9039,5299
9039,5607
9039,4778
9039,5938
9039,6034
9039,4749
9039,3529
9039,3532
9039,5849
9039,4137
9039,4939
9039,3792
9039,4860
9039,5088
9039,6087
9039,5187
9039,4423
9039,4559
9039,4531
9039,4851
9039,4081
9039,3670
9039,4181
9039,5083
9039,5456
9039,4049
9039,4955
9039,5503
9039,5516
9039,3437
9039,6038
9039,5734
9039,5993
9039,3516
9039,5741
9039,5205
9039,5302
9039,5304
9039,5109
9039,5558
9039,4098
9039,4433
9039,3355
9039,3799
9039,3763
9039,4803
9039,4772
9039,4938
9039,4968
9039,5545
9039,3796
9039,5648
9039,3987
9039,4547
9039,5160
9039,5333
9039,4915
9039,5693
9039,4013
9039,4700
9039,3649
9039,4840
9039,4548
9039,4354
9039,6084
9039,3572
9039,4577
9039,5541
9039,4186
9039,3855
9039,4715
9039,3750
9039,4596
9039,5941
9039,5375
9039,3376
9039,3956
9039,6129
9039,3493
9039,3825
9039,4315
9039,3860
9039,3852
9039,4452
9039,5033
9039,3770
9039,6002
9039,4363
9039,6036
9039,3577
9039,5124
9039,4008
9039,3877
9039,5755
9039,4798
9039,3692
9039,6060
9039,3697
9039,3449
9039,3774
9039,5203
9039,3389
9039,3496
9039,3979
9039,5021
9039,3980
9039,4403
9039,6054
9039,3663
9039,4116
9039,4698
9039,3469
9039,6069
9039,4016
9039,5686
9039,5464
9039,6145
9039,4499
9039,3517
9039,5092
9039,3948
9039,5564
9039,4761
9039,4074
9039,4436
9039,5293
9039,4550
9039,5882
9039,5323
9039,3858
9039,5416
9039,4527
9039,5667
9039,5326
9039,5319
9039,6011
9039,4763
9039,4868
9039,5845
9039,3651
9039,6030
9039,5917
9039,5554
9039,3765
9039,3950
9039,3379
9039,4129
9039,4359
9039,5894
9039,6126
9039,4417
9039,5966
9039,5707
9039,4889
9039,5098
9039,5568
9039,3488
9039,3768
9039,5788
9039,4825
9039,5992
9039,5406
9040,4954
9040,3914
9040,3993
9040,4560
9040,3913
9040,4981
9040,4342
9040,5362
9040,4496
9040,3477
9040,6046
9040,4770
9040,5975
9040,4722
9040,3775
9040,4274
9040,5104
9040,5300
9040,6033
9040,4657
9040,5457
9040,4636
9040,3762
9040,4293
9040,3610
9040,3948
9040,6021
9040,5703
9040,3982
9040,6124
9040,5659
9040,4213
9040,5919
9040,5195
9040,4656
9040,5863
9040,5050
9040,5627
9040,6038
9040,4283
9040,3434
9040,4892
9040,4275
9040,3558
9040,5123
9040,3615
9040,4759
9040,3711
9040,5257
9040,3672
9040,5151
9040,3644
9040,5944
9040,6139
9040,4047
9040,3788
9040,5905
9040,4862
9040,3877
9040,5860
9040,5342
9040,4014
9040,4478
9040,3645
9040,3684
9040,3411
9040,5015
9040,4641
9040,4026
9040,3584
9040,5626
9040,5256
9040,5045
9040,4487
9040,5272
9040,5360
9040,5552
9040,4093
9040,4635
9040,6012
9040,3704
9040,3513
9040,3622
9040,3905
9040,5979
9040,4551
9040,3734
9040,5917
9040,4866
9040,6142
9040,4222
9040,4089
9040,3966
9040,5700
9040,6083
9040,4118
9040,4091
9040,3979
9040,5967
9040,5718
9040,3777
9040,3377
9040,4919
9040,4069
9040,4273
9040,3883
9040,5318
9040,5959
9040,4296
9040,5497
9040,4037
9040,5984
9040,4154
9040,5261
9040,3593
9040,4701
9040,4965
9040,3917
9040,4234
9040,4916
9040,6047
9040,3811
9040,3542
9040,4868
9040,3921
9040,5054
9040,5572
9040,4778
9040,4979
9040,5165
9040,5383
9040,5135
9040,4519
9040,3479
9040,5194
9040,3616
9040,4127
9040,5636
9040,5697
9040,4867
9040,5415
9040,3503
9040,4406
9040,5495
9040,4021
9040,4963
9040,4908
9041,5584
9041,4285
9041,3627
9041,5642
9041,3565
9041,4971
9041,4435
9041,4780
9041,6144
9041,5546
9041,5616
9041,4600
9041,4580
9041,5527
9041,5372
9041,3403
9041,4058
9041,6140
9041,5195
9041,5516
9041,5650
9041,4738
9041,3889
9041,5589
9041,6084
9041,3947
9041,4606
9041,4561
9042,5057
9042,5492
9042,4398
9042,4515
9042,5818
9042,4702
9042,3980
9042,4552
9042,3846
9042,5780
9042,4676
9042,3865
9042,5962
9042,5405
9042,4583
9042,4725
9042,4983
9042,5322
9042,3542
9042,5114
9042,6101
9042,5882
9042,4775
9042,5251
9042,5035
9042,5496
9042,4808
9042,4998
9042,3520
9042,3726
9042,4799
9042,5933
9042,3425
9042,4822
9042,4101
9042,4893
9042,4549
9042,3538
9042,4573
9042,5261
9042,4776
9042,4943
9042,5841
9042,5567
9042,4099
9042,5389
9042,5066
9042,5465
9042,5547
9042,3986
9042,4434
9042,4652
9042,4977
9042,4976
9042,4881
9042,4910
9042,3776
9042,4955
9042,3430
9042,5031
9042,5309
9042,5202
9042,4361
9042,3522
9042,5514
9042,4239
9042,3427
9042,4951
9042,4586
9042,4454
9042,4804
9042,6072
9042,6090
9042,3984
9042,5949
9042,4600
9042,5483
9042,5587
9042,4069
9043,5035
9043,3359
9043,3632
9043,4756
9043,5004
9043,5360
9043,5115
9043,4552
9043,5608
9043,5656
9043,5498
9043,4204
9043,4363
9043,4075
9043,4186
9043,4692
9043,5141
9043,4585
9043,5456
9043,4232
9043,4598
9043,5474
9043,5715
9043,5899
9043,4697
9043,5382
9043,3907
9043,3793
9043,5870
9043,5967
9043,4941
9043,5050
9043,4281
9043,3869
9043,3546
9043,5303
9043,4104
9043,4867
9043,5999
9043,5117
9043,5237
9043,5332
9043,3538
9043,5707
9043,4496
9043,4805
9043,5532
9043,4548
9043,5633
9043,4755
9043,5297
9043,4287
9043,4968
9043,5252
9043,4421
9043,5696
9043,6050
9043,4982
9043,4130
9043,5146
9043,6017
9043,4387
9043,3540
9043,3473
9043,4715
9043,3918
9043,5318
9043,5652
9043,3612
9043,6063
9043,4788
9043,6098
9043,4903
9043,5613
9043,5082
9043,5100
9043,4925
9043,4497
9043,4873
9043,6046
9043,5466
9043,5008
9043,5486
9043,4597
9043,3567
9043,3685
9043,3527
9043,5221
9043,4005
9043,5179
9043,4872
9043,5040
9043,5554
9043,5226
9043,3770
9043,5529
9043,4014
9043,4002
9043,6011
9043,6105
9043,5470
9043,5989
9043,5524
9043,5095
9043,5064
9043,3361
9043,3356
9043,5348
9043,3773
9043,4514
9043,5154
9043,5769
9043,3756
9043,3799
9043,5790
9043,5844
9043,3673
9043,4754
9043,4900
9043,3894
9043,5369
9043,3678
9043,4364
9043,5755
9043,5293
9043,4953
9043,4374
9043,5365
9043,5728
9043,5435
9043,3418
9043,5578
9043,3893
9043,5864
9044,5269
9044,5953
9044,3933
9044,4484
9044,4415
9044,4898
9044,4065
9044,5952
9044,3482
9044,4450
9044,4684
9044,6045
9044,3927
9044,5373
9044,4144
9044,4261
9044,3751
9044,5326
9044,5098
9044,4325
9044,4788
9044,3609
9044,5241
9044,4369
9044,4828
9044,5395
9044,3873
9044,3403
9044,5341
9044,5904
9045,3356
9045,3686
9045,4478
9045,5695
9045,5724
9045,4401
9045,3764
9045,5175
9045,5113
9045,5128
9045,3528
9045,4549
9045,3947
9045,4271
9045,4753
9045,5873
9045,4924
9045,3572
9045,4529
9045,4214
9045,4861
9045,4467
9045,4340
9045,5925
9045,3772
9045,4147
9045,3481
9045,4107
9045,5652
9045,5858
9045,3793
9045,5869
9045,4480
9045,5484
9045,3917
9045,3926
9045,5501
9045,3516
9045,5040
9045,6074
9045,3488
9045,3403
9045,3360
9045,6070
9045,5493
9045,5904
9045,5958
9045,5475
9045,3362
9045,5461
9045,4673
9045,4869
9045,3975
9045,4561
9045,5777
9045,4252
9045,5442
9045,5954
9045,4048
9045,4237
9045,5631
9045,5783
9045,4362
9045,4099
9045,6010
9045,3957
9045,4839
9045,3647
9045,5723
9045,4344
9045,4150
9045,5907
9045,5254
9045,5644
9045,5367
9045,4342
9045,4016
9045,3763
9045,4450
9045,3861
9045,5125
9045,5991
9045,6050
9045,5665
9045,5816
9045,5561
9045,5368
9045,5870
9045,4579
9045,3609
9045,4082
9045,5983
9045,4711
9045,3536
9045,5895
9045,4047
9045,4318
9045,3943
9045,5169
9045,5142
9045,4812
9045,5959
9045,3692
9045,5891
9045,3377
9045,5597
9045,4598
9045,5000
9045,5638
9045,3434
9045,4958
9045,4083
9045,5964
9045,3662
9045,3612
9045,4146
9045,3393
9045,4563
9045,4680
9045,5674
9045,3477
9045,5043
9045,5901
9045,3933
9045,5526
9045,5863
9045,3972
9045,4882
9045,4697
9045,5497
9045,3391
9045,4500
9045,5200
9045,3462
9045,4327
9045,4486
9045,5877
9045,3783
9045,4635
9045,3938
9045,5426
9045,5269
9045,5850
9045,5688
9045,5584
9045,4806
9045,3685
9045,3524
9045,4799
9045,5774
9045,4284
9045,4178
9045,5626
9045,5956
9045,4133
9045,3503
9045,5066
9045,3560
9045,4571
9045,3740
9045,5614
9045,5917
9045,3639
9045,4720
9045,5694
9045,4428
9045,3442
9045,6110
9045,6148
9045,5491
9045,5373
9045,3579
9045,3485
9045,5719
9045,4175
9045,4828
9045,4932
9045,3765
9045,5192
9045,6021
9045,5395
9045,4188
9045,5740
9045,6137
9045,5318
9045,3761
9045,6059
9045,4105
9045,4548
9045,3622
9045,4350
9045,3546
9045,3837
9045,4285
9045,5089
9045,4659
9045,5690
9045,4435
9045,3689
9045,3850
9045,5881
9045,3815
9045,4884
9045,4044
9045,3634
9045,5713
9045,4552
9045,3684
9045,5487
9045,5107
9045,3940
9045,4937
9045,5848
9045,5779
9045,4835
9045,5935
9045,4330
9045,4735
9045,5344
9045,4999
9045,4381
9045,4850
9045,3645
9045,4626
9045,5636
9045,5180
9045,4834
9045,4360
9045,4393
9045,5775
9045,4990
9045,3766
9045,3695
9045,3986
9045,5542
9045,4969
9045,4881
9045,4892
9045,3741
9045,4273
9045,4696
9045,4157
9045,6044
9045,5893
9045,5765
9045,4794
9045,3558
9045,4474
9045,3620
9045,3868
9045,4885
9045,3407
9045,3747
9045,4531
9045,4876
9045,3395
9045,5502
9045,5838
9045,4662
9045,4130
9045,4684
9045,4556
9045,4833
9045,3487
9045,3723
9045,6053
9045,6133
9045,5068
9045,5393
9045,3897
9045,5225
9045,4096
9045,5012
9045,5633
9045,5464
9045,4358
9045,4594
9045,5482
9045,5824
9045,4993
9045,5635
9045,5118
9045,3980
9045,5414
9045,4542
9045,4087
9045,3745
9045,6019
9045,6090
9045,4277
9045,6030
9045,5245
9045,4667
9045,3796
9045,5454
9045,3871
9045,3366
9045,3703
9045,5532
9045,3951
9045,4643
9045,4005
9045,5447
9045,3627
9045,4829
9045,6099
9045,6071
9045,4316
9045,3633
9045,3934
9045,5612
9045,5704
9045,3731
9045,3489
9045,4504
9045,5072
9045,5618
9045,5450
9045,3870
9045,4570
9045,3408
9045,5410
9045,5761
9045,5825
9045,4136
9045,5764
9045,4714
9045,4940
9045,5060
9045,3414
9045,4445
9045,4261
9045,4183
9045,4998
9045,6096
9045,3671
9045,4309
9045,5739
9045,4908
9045,5374
9045,6058
9045,5420
9045,4831
9045,4466
9045,4489
9045,3753
9045,5277
9045,4992
9045,3596
9045,3977
9045,5334
9045,3746
9045,3798
9045,5010
9045,3875
9046,3642
9046,3456
9046,5484
9046,5448
9046,5004
9046,4688
9046,3568
9046,5592
9047,3458
9047,5606
9047,5540
9047,4242
9047,3981
9047,4736
9047,4602
9047,3673
9047,6117
9047,3483
9047,5848
9047,5503
9047,4537
9047,5221
9047,5370
9047,4630
9047,4945
9047,5504
